能力	:	1.0
经验	:	0.7840510608485204
产品	:	0.6966721152988111
公司	:	0.4241810785583738
数据	:	0.41466023803387986
团队	:	0.36066718455633906
项目	:	0.34769839342469977
行业	:	0.329211690476041
业务	:	0.30098850449195824
互联网	:	0.2573769986077461
专业	:	0.2512768110124069
市场	:	0.24254259043358517
金融	:	0.24120099053865224
客户	:	0.20379182748881236
流程	:	0.1752229030826673
用户	:	0.17453416216745404
技术	:	0.159521449352679
平台	:	0.15808916032669187
系统	:	0.15150623330094565
部门	:	0.13666688596383164
企业	:	0.13389710942783734
软件	:	0.12981875046755345
计划	:	0.12268527465010105
规划	:	0.1203309653986069
目标	:	0.11943573431034178
风险	:	0.1186744612865989
方案	:	0.11509758465519385
问题	:	0.113421050894751
资源	:	0.10506820597189039
区域	:	0.09933372778954908
渠道	:	0.09576476453142312
策划	:	0.09507277435793698
资格	:	0.09462644638494687
员工	:	0.09183610345150092
信息	:	0.09149287544535423
策略	:	0.08990986731621609
情况	:	0.08853024256763499
背景	:	0.08594041985561279
办公	:	0.08573415366737909
精神	:	0.08321894718082185
建模	:	0.08078195604198282
财务	:	0.08072201011141837
意识	:	0.08008262497161221
政策	:	0.08005518415666447
责任心	:	0.0799714913103859
体系	:	0.07828242987576058
报告	:	0.07803310520482458
岗位	:	0.07692402755787218
工具	:	0.07504440594212645
质量	:	0.0702935309345118
模型	:	0.06979710504459632
数据挖掘	:	0.0696086810911308
管理工作	:	0.06928570691316553
文字	:	0.0662846282231837
指导	:	0.06606891393025893
经理	:	0.06510701938170436
商业	:	0.06452598763684604
年度	:	0.06448063927210194
品牌	:	0.0640418159053935
工程	:	0.06345470088008887
内容	:	0.06069373700107945
方法	:	0.06033033184923649
网站	:	0.05955303275836496
领导	:	0.05934106947725576
指标	:	0.05933232827931022
电商	:	0.0592885038979657
体验	:	0.05928491203381967
方面	:	0.05885256822421732
计算机	:	0.057062314340990454
项目管理	:	0.05623130168181408
经历	:	0.05584546305039404
整体	:	0.055709207514957795
战略	:	0.05452179715600291
产品设计	:	0.05381100001793829
领域	:	0.05326418013007748
逻辑	:	0.05235451536797475
汽车	:	0.05201566014845592
表达能力	:	0.05069874652167746
制度	:	0.0502775081944112
人员	:	0.04999090333168313
关系	:	0.04962027433274738
思维	:	0.04935286180087805
架构	:	0.04923802068427628
国家	:	0.04918443181856252
网络	:	0.049027537777931764
报表	:	0.04894444540495501
标准	:	0.04879410365726191
福利	:	0.04878350629188313
模式	:	0.048764644916233224
建议	:	0.04873742074255804
经济	:	0.04864060794038977
全面	:	0.04859412973885065
文件	:	0.04824758503469771
市场营销	:	0.04816618791918117
实际	:	0.04780295247213106
过程	:	0.04747314411555897
薪酬	:	0.04712675844548634
结果	:	0.04619113944191716
成本	:	0.045620775350436384
定位	:	0.045538730263519345
组织协调	:	0.045019903843777506
数学	:	0.04481605010794982
媒体	:	0.044713347350953545
银行	:	0.04453470170907903
数据库	:	0.04439266496150222
文档	:	0.044387014769331636
算法	:	0.04435182724067113
执行力	:	0.04324978262973991
政府	:	0.042886666082261334
重庆	:	0.04259976597718698
方向	:	0.041585357130995135
专业知识	:	0.04106920248130249
基础	:	0.040808974546825014
性能	:	0.040267343709494745
基本	:	0.04025553907057828
集团	:	0.03985757566228367
功底	:	0.03889630805038461
技能	:	0.038580171196946976
功能	:	0.03857571243515855
整理	:	0.03809966227928498
解决方案	:	0.038042715085011065
法律	:	0.038020516478878906
保险	:	0.03780500929870077
中心	:	0.03752987583113494
规范	:	0.037490975191732896
人力资源	:	0.037224231685429134
学历	:	0.037201236562569434
洞察力	:	0.03713705433736077
人才	:	0.036894078831512404
上线	:	0.036859202610703586
资源管理	:	0.036565656227252
人力	:	0.03609001264213638
解决问题	:	0.035719269853318476
原型	:	0.03567159145297056
结构	:	0.03483416486591392
电子商务	:	0.03479240853683177
证书	:	0.034626032113527064
技巧	:	0.034308983319240524
材料	:	0.034289727791425355
机器	:	0.03420057738700402
游戏	:	0.03416969736564134
供应商	:	0.034083919176206276
总结	:	0.03394219417845085
竞品	:	0.03375247172901297
原理	:	0.033550458658522846
动态	:	0.033508124707458994
环境	:	0.03324244750786485
档案	:	0.03239786824535118
硕士	:	0.03174603653357802
店铺	:	0.03145778855776483
数字	:	0.03139149275049618
可行性	:	0.03132630172064701
价值	:	0.03130774045824752
资料	:	0.030702259918481765
大专	:	0.030458311740370562
核心	:	0.03027933092354209
财务管理	:	0.030025986133456195
导向	:	0.02985725585623715
五险	:	0.029693669578800545
特点	:	0.02951455084930974
供应链	:	0.02913744233616425
城市	:	0.028937378744919206
敏感度	:	0.028749489004895455
文案	:	0.028494072927768982
决策	:	0.02821615856113893
方式	:	0.028107479131279776
落地	:	0.027719999780296704
法律法规	:	0.027444141337915284
法规	:	0.027339657559197525
医疗	:	0.027172439700739785
校区	:	0.02715642924720649
风险管理	:	0.02637294060963886
条件	:	0.026254027737866753
任务	:	0.026193084126665545
语言	:	0.02613386995361725
商务	:	0.025842763850470907
物流	:	0.02579311540904084
商品	:	0.025675478520269746
时间	:	0.025362377666255966
合作伙伴	:	0.025312589274036585
工艺	:	0.025215791952117112
地点	:	0.025106201379695957
电子	:	0.024992568188495042
深度	:	0.024857995228201587
营运	:	0.024470969010536546
竞争对手	:	0.02418340409030355
经销商	:	0.024110220112829716
机会	:	0.023999137847000473
广告	:	0.023960279850958353
状况	:	0.023933855794229936
市场调研	:	0.023818893851868222
投融资	:	0.023693436873006624
高端	:	0.02369319719153791
协同	:	0.023562659676412728
业绩	:	0.02333115373349365
积极主动	:	0.023265506529949773
效果	:	0.023142744587153482
利用	:	0.02286435166641823
费用	:	0.022785221674910507
国际	:	0.02265854263683756
